id,question,option_a,option_b,option_c,correct,category,aspect,mode,difficulty,created_at,last_used_at,use_count,hash
6603,Kdo je hlavní hrdina Iron Mana?,A: Peter Parker,C: Bruce Banner,B: Tony Stark,2,Pohádky a filmy,Marvel,kid,normal,2025-12-29 16:08:49,,0,-fhq8u4
6604,Kdo byl první Američan ve vesmíru?,B: Alan Shepard,A: Neil Armstrong,C: John Glenn,0,Vesmír,Astronauti,kid,normal,2025-12-29 16:08:49,,0,-6dbgzo
6605,Co způsobuje globální oteplování?,B: Vítr,C: Déšť,A: Skleníkové plyny,2,Věda,Ekologie,kid,normal,2025-12-29 16:08:49,,0,z5jkjq
6606,Jak se jmenuje Harryho sovice?,C: Luna,A: Hedvika,B: Hermiona,1,Pohádky a filmy,Harry Potter,kid,normal,2025-12-29 16:08:49,,0,w0a76c
6607,Co je láva ve sopce?,C: Písek,B: Voda,A: Roztavený kámen,2,Věda,Sopky,kid,normal,2025-12-29 16:08:49,,0,-pwq9b9
6608,Kdo je Spider-Man ve skutečnosti?,A: Bruce Wayne,C: Scott Lang,B: Peter Parker,2,Pohádky a filmy,Marvel,kid,normal,2025-12-29 16:08:49,,0,tz3bls
6609,Kdo je hlavní postava v Toy Story?,B: Chrobák,A: Woody,C: Nemo,1,Pohádky a filmy,Pixar,kid,normal,2025-12-29 16:08:49,,0,6wc6xm
6612,Kolik hráčů má fotbalový tým?,A: 9,B: 11,C: 13,1,Sport,Fotbal,kid,normal,2025-12-29 16:08:49,,0,-nyxorx
6613,Kolik váží lidský mozek?,B: 5 kg,"A: 1,5 kg",C: 10 kg,1,Lidské tělo,Mozek,kid,easy,2025-12-29 16:11:40,,0,a8lnj1
6615,Kdo je hlavní postava v Toy Story?,B: Nemo,C: Sulley,A: Woody,2,Pohádky a filmy,Pixar filmy,kid,easy,2025-12-29 16:11:40,,0,sqs2nm
6616,"Co je hustší, voda nebo led?",C: Stejné,B: Voda,A: Led,1,Věda a příroda,Voda a led,kid,easy,2025-12-29 16:11:40,,0,tskoff
6617,Jaký dinosaur má dlouhý krk?,A: T-Rex,B: Triceratops,C: Brachiosaurus,2,Věda a příroda,Dinosauři,kid,easy,2025-12-29 16:11:40,,0,-nfthtl
6618,Jak se říká mláďati koni?,A: Kotě,B: Žříbě,C: Tele,1,Zvířata,Mláďata,kid,easy,2025-12-29 16:11:40,,0,-dwyyb9
6619,Co dělá srdce?,A: Čiští krev,B: Pumpuje krev,C: Vytváří vzduch,1,Lidské tělo,Srdce,kid,easy,2025-12-29 16:11:40,,0,x45wq8
6621,Kde sídlí mozek v těle?,B: V hlavě,A: V břiše,C: V nohou,0,Lidské tělo,Mozek,kid,easy,2025-12-29 16:11:40,,0,5azhnl
6622,Který pták je nejrychlejší?,A: Sova,B: Racek,C: Sokole,2,Zvířata,Ptáci,kid,easy,2025-12-29 16:11:40,,0,g6vlsd
6623,Jak se jmenuje první Disney princezna?,C: Ariel,A: Popelka,B: Sněhurka,2,Pohádky a filmy,Disney postavy,kid,easy,2025-12-29 16:11:40,,0,z8hzl0
6624,Jaké je první roční období po zimě?,B) Jaro,A) Zima,C) Podzim,0,Příroda,Roční období,kid,easy,2025-12-29 16:12:13,,0,-t30gih
6625,Jak se jmenují dva kutilové v pohádce Pat a Mat?,A) Krteček,B) Pat a Mat,C) Rumcajs,1,České pohádky,Pat a Mat,kid,easy,2025-12-29 16:12:13,,0,mikjg0
6626,Kdy svítí slunce?,A) V noci,C) Vždy,B) Přes den,2,Příroda,Den a noc,kid,easy,2025-12-29 16:12:13,,0,-y13pc9
6627,Jakou barvu má nebe za slunečného dne?,C) Žlutá,B) Modrá,A) Červená,1,Barvy a tvary,Základní barvy,kid,easy,2025-12-29 16:12:13,,0,xf4mp1
6628,V jakém ročním období padají listy ze stromů?,B) Podzim,A) Jaro,C) Léto,0,Příroda,Roční období,kid,easy,2025-12-29 16:12:13,,0,eg68yb
6630,Jak se jmenuje malý krtík v pohádce?,C) Pes,B) Krteček,A) Král,1,České pohádky,Krteček,kid,easy,2025-12-29 16:12:13,,0,-u54x8j
6631,Jakou barvu mají trávové listy?,C) Modrá,A) Červená,B) Zelená,2,Barvy a tvary,Barvy v přírodě,kid,easy,2025-12-29 16:12:13,,0,-h6kamv
6633,Jaký strom má jehličí místo listů?,A) Jabloň,B) Smrk,C) Dub,1,Příroda,Stromy,kid,easy,2025-12-29 16:12:13,,0,-az2m4t
6634,"Jakou barvu mají banány, když jsou zralé?",C) Černá,A) Zelená,B) Žlutá,2,Barvy a tvary,Barvy v přírodě,kid,easy,2025-12-29 16:12:13,,0,-t5mk5j
6635,Kde bydlí ptáci?,B) V hnízdě,C) V jámě,A) V řece,0,Zvířátka,Kde bydlí,kid,easy,2025-12-29 16:12:13,,0,yhfwvo
6638,Kolik hráčů je v fotbalovém týmu na hřišti?,A: 9,C: 7,B: 11,2,Sport,Fotbal,kid,normal,2025-12-29 16:13:19,,0,-wv4kr2
6639,Kdo vynalezl baterii?,A: Thomas Edison,B: Alessandro Volta,C: Nikola Tesla,1,Věda,Elektřina,kid,normal,2025-12-29 16:13:19,,0,fgcgyt
6642,V jaké zemi stojí Eiffelova věž?,B: Francie,C: Španělsko,A: Itálie,0,Svět kolem nás,Slavné stavby,kid,normal,2025-12-29 16:13:19,,0,-wkv402
6643,Kde Vikingové stavěli dlouhé lodi?,A: Skandinávie,B: Řecko,C: Egypt,0,Historie,Vikingové,kid,normal,2025-12-29 16:13:19,,0,-527suv
6644,Jak se jmenuje hlavní hrdina v Iron Manovi?,A: Tony Stark,C: Steve Rogers,B: Peter Parker,0,Pohádky a filmy,Marvel,kid,normal,2025-12-29 16:13:19,,0,-nxsdho
6645,Jakou barvu má okysličená krev?,B: Červená,A: Modrá,C: Žlutá,0,Lidské tělo,Srdce a krev,kid,normal,2025-12-29 16:13:19,,0,e6tg68
6646,Kolik mléčných zubů má dítě?,A: 20,B: 28,C: 32,0,Zvířata,Savci,kid,normal,2025-12-29 16:13:19,,0,8ln7yn
6648,Jaké barvy má lidská krev?,B) Modrá,A) Červená,C) Zelená,1,Lidské tělo,Srdce a krev,kid,normal,2025-12-29 16:17:30,,0,-ewb0bb
6649,Kolik hráčů má fotbalový tým na hřišti?,B) 7,A) 11,C) 15,1,Sport,Fotbal,kid,normal,2025-12-29 16:17:30,,0,-hu1wqz
6650,Kolik laloků má lidský mozek?,C) 6,A) 4,B) 2,1,Lidské tělo,Mozek,kid,normal,2025-12-29 16:17:30,,0,x0pgty
6651,Kdo drží rekord v maratónu?,C) Eliud Kipchoge,B) Usain Bolt,A) Kelvin Kiptum,2,Sport,Rekordy,kid,normal,2025-12-29 16:17:30,,0,gdqlas
6652,Jaká kost je nejdelší?,C) Lebka,B) Pažní,A) Stehenní,2,Lidské tělo,Kosti,kid,normal,2025-12-29 16:17:30,,0,-s89lk8
6653,Který orgán produkuje inzulín?,A) Slínivka,C) Slezina,B) Játra,0,Lidské tělo,Orgány,kid,normal,2025-12-29 16:17:30,,0,1v932p
6654,Jak se jmenuje naše galaxie?,C) Triangulum,A) Mléčná dráha,B) Andromeda,1,Vesmír,Galaxie,kid,normal,2025-12-29 16:17:30,,0,x0dmn9
6656,Jaká je největší savice?,C) Lední medvěd,B) Slon,A) Velryba modrá,2,Zvířata,Savci,kid,normal,2025-12-29 16:17:30,,0,-newf1e
6657,Jak se jmenuje mláďe psa?,B: kotě,C: jehně,A: štěně,2,Zvířata,Mláďata,kid,easy,2025-12-29 16:18:51,,0,-bpprpp
6658,V jaké zemi stojí Eiffelova věž?,B: Itálie,C: Španělsko,A: Francie,2,Svět kolem nás,Slavné stavby,kid,easy,2025-12-29 16:18:51,,0,-oodq9q
6659,Kde v těle je mozek?,C: Noze,B: Břicho,A: Hlava,2,Lidské tělo,Mozek,kid,easy,2025-12-29 16:18:51,,0,-1te1yi
6660,Je tygr savcem?,A: Ano,C: Možná,B: Ne,0,Zvířata,Savci,kid,easy,2025-12-29 16:18:51,,0,zfottl
6661,Kdo je zvířecí hrdina v Králi lvu?,A: Simba,B: Timon,C: Pumba,0,Pohádky a filmy,Zvířecí hrdinové,kid,easy,2025-12-29 16:18:51,,0,n8443t
6662,Kolik oceánů je na Zemi?,A: 5,B: 7,C: 3,0,Svět kolem nás,Oceány,kid,easy,2025-12-29 16:18:51,,0,i97c4u
6663,Kolik je největší orgán v těle?,C: Plíce,B: Kůže,A: Játra,1,Lidské tělo,Orgány,kid,easy,2025-12-29 16:18:51,,0,8zufe3
6664,Kolik komor má lidské srdce?,B: 2,A: 4,C: 1,1,Lidské tělo,Srdce,kid,easy,2025-12-29 16:18:51,,0,fuu663
6668,Co jíme s máslem k snídani?,Banán,Salát,Chleba,2,Jídlo,Snídaně,kid,easy,2025-12-29 16:20:32,,0,19i5h3
6669,Jakou barvu má obloha v létě?,Modrá,Zelená,Červená,0,Barvy a tvary,Barvy v přírodě,kid,easy,2025-12-29 16:20:32,,0,xl9kva
6670,Jak zní kočka?,Říkal,Au au,Mňau,2,Zvířátka,Zvuky zvířat,kid,easy,2025-12-29 16:20:32,,0,gs2tp6
6671,Jak zní kuře?,Háhá,Mňau,Pí pí,2,Zvířátka,Zvuky zvířat,kid,easy,2025-12-29 16:20:32,,0,vxcnef
6672,Kdy květou jablka?,Jaro,Zima,Podzim,0,Příroda,Roční období,kid,easy,2025-12-29 16:20:32,,0,-ee6pk
6675,Kolik svalů má člověk v těle?,Přes 200,Přes 600,Přes 1000,1,Lidské tělo,Svaly,kid,normal,2025-12-29 16:22:28,,0,-9jcwge
6676,Kdo je hlavní hrdina Harryho Pottera?,Ron Weasley,Harry Potter,Hermiona Granger,1,Pohádky a filmy,Harry Potter,kid,normal,2025-12-29 16:22:28,,0,-v7b1qu
6678,Kolik chapadel má chobotnice?,Osm,Deset,Šest,0,Zvířata,Mořští živočichové,kid,normal,2025-12-29 16:22:28,,0,-jofp86
6679,Kolik váží lidský mozek?,"0,5 kg","1,4 kg","2,5 kg",1,Lidské tělo,Mozek,kid,normal,2025-12-29 16:22:28,,0,ywslze
6680,Kde stojí Koloseum?,Atény,Sparťa,Řím,2,Svět kolem nás,Slavné stavby,kid,normal,2025-12-29 16:22:28,,0,-wb9sq5
6681,Kolik komor má lidské srdce?,B: Dvě,C: Tři,A: Čtyři,2,Lidské tělo,Srdce,kid,easy,2025-12-29 16:25:19,,0,v1gzb9
6682,Který orgán dýchá?,C: Mozek,A: Plíce,B: Játra,1,Lidské tělo,Orgány,kid,easy,2025-12-29 16:25:19,,0,lfb9th
6683,Co řídí myšlenky?,C: Nos,B: Srdce,A: Mozek,2,Lidské tělo,Mozek,kid,easy,2025-12-29 16:25:19,,0,-9s31dx
6684,Jak se jmenuje mládě koně?,C: Kuře,A: Hříbě,B: Kotě,1,Věda a příroda,Rostliny,kid,easy,2025-12-29 16:25:19,,0,hgke6z
6685,Jak se jmenuje mládě psa?,A: štěně,B: Tele,C: Jaře,0,Zvířata,Mláďata,kid,easy,2025-12-29 16:25:19,,0,-621nti
6686,Co má delfín na zádech?,C: Nohy,A: Ploutev,B: Křídla,1,Zvířata,Mořští živočichové,kid,easy,2025-12-29 16:25:19,,0,buvf70
6687,Co je hlavní město Česka?,B: Brno,C: Ostrava,A: Praha,2,Svět kolem nás,Hlavní města,kid,easy,2025-12-29 16:25:19,,0,ja0neg
6689,Kdo mňouká?,C) Kráva,A) Pes,B) Kočka,2,Zvířátka,Domácí mazlíčci,kid,easy,2025-12-29 16:26:53,,0,-fjw647
6690,Jaký tvar mají listy borovice?,C) Široké,B) Jehlicovité,A) Kulaté,1,Příroda,Stromy,kid,easy,2025-12-29 16:26:53,,0,t7gl7u
6691,Jakou barvu má pampeliška?,C) Růžová,A) Modrá,B) Žlutá,2,Příroda,Květiny,kid,easy,2025-12-29 16:26:53,,0,-91ag5l
6692,Kdo štěká?,B) Pes,C) Králík,A) Kočka,0,Zvířátka,Domácí mazlíčci,kid,easy,2025-12-29 16:26:53,,0,ai00t3
6694,Kdo je Iron Man?,Peter Parker,Tony Stark,Bruce Banner,1,Pohádky a filmy,Marvel,kid,normal,2025-12-29 16:27:42,,0,-jxtsod
6695,Která hora je nejvyšší?,K2,Kangchenjunga,Everest,2,Svět kolem nás,Hory,kid,normal,2025-12-29 16:27:42,,0,-mkkf99
6696,Kdo drží rekord v běhu 100m?,Carl Lewis,Usain Bolt,Jesse Owens,1,Sport,Rekordy,kid,normal,2025-12-29 16:27:42,,0,-yakbo2
6698,Kdo byl první Čech ve vesmíru?,Pavel Vinogradov,Vladimír Remek,Ivan Vagner,1,Vesmír,Astronauti,kid,normal,2025-12-29 16:27:42,,0,6ts6s6
6699,Co je hlavní živina chleba?,Tuky,Sacharidy,Proteiny,1,Lidské tělo,Výživa,kid,normal,2025-12-29 16:27:42,,0,gvt6jp
6701,Která hora je nejvyšší v Evropě?,Elbrus,Mont Blanc,Everest,0,Svět kolem nás,Hory,kid,normal,2025-12-29 16:27:42,,0,-e5icwa
6702,V jaké galaxii žijeme?,Mléčná dráha,Andromeda,Třída,0,Vesmír,Galaxie,kid,normal,2025-12-29 16:27:42,,0,-e9oaen
6703,Kde bydlí liška?,B: Nora,A: Jeskyně,C: Hnízdo,0,Zvířátka,Kde bydlí,kid,easy,2025-12-29 16:31:18,2025-12-29 18:13:41,1,-hh3mu4
6705,Jakou barvu má tráva?,A: Červená,C: Modrá,B: Zelená,2,Barvy a tvary,Barvy v přírodě,kid,easy,2025-12-29 16:31:18,,0,-qguabr
6706,Co milují děti k jídlu?,C: Řepa,B: Celer,A: Těstoviny,2,Jídlo,Oblíbená jídla,kid,easy,2025-12-29 16:31:18,,0,-grm7e3
6707,Jak se jmenuje malý krtík z večerníčku?,A: Pes,B: Krteček,C: Kočka,1,České pohádky,Krteček,kid,easy,2025-12-29 16:31:18,,0,-acmsh0
6708,Která je nejdelší řeka v Evropě?,Vltava,Dunaj,Volha,2,Svět kolem nás,Řeky a hory,kid,easy,2025-12-29 16:31:58,,0,cu5lvq
6709,Jaký je největší oceán na světě?,Tichý,Indický,Atlantský,0,Svět kolem nás,Oceány,kid,easy,2025-12-29 16:31:58,,0,fyml82
6711,Jaký savec umí létat?,Liška,Netopýr,Veverka,1,Zvířata,Savci,kid,easy,2025-12-29 16:31:58,,0,-ng33gs
6712,Kolik zubů má dítě?,20,32,28,0,Lidské tělo,Zuby,kid,easy,2025-12-29 16:31:58,,0,-k6cj6
6713,Která hora je nejvyšší v Česku?,Prčice,Lysá,Sněžka,2,Svět kolem nás,Řeky a hory,kid,easy,2025-12-29 16:31:58,,0,-w2vcya
6714,Co pumpuje krev v těle?,Játra,Plíce,Srdce,2,Lidské tělo,Srdce,kid,easy,2025-12-29 16:31:58,,0,-h7p6s5
6715,Jak se jmenuje osel v Shrekovi?,Fiona,Puss,Donkey,2,Pohádky a filmy,Zvířecí hrdinové,kid,easy,2025-12-29 16:31:58,,0,rgojad
6716,Jak se jmenuje mláďe slona?,Slůně,Telátko,Klokan,0,Zvířata,Mláďata,kid,easy,2025-12-29 16:31:58,,0,-ma5vh5
6719,Kolik planet je v Sluneční soustavě?,C: Devět,B: Osm,A: Sedm,1,Vesmír,Planety,kid,normal,2025-12-29 16:33:55,,0,uwpt3n
6720,Co způsobuje globální oteplování?,A: Skleníkové plyny,B: Ozónová díra,C: Kyselý déšť,0,Věda,Ekologie,kid,normal,2025-12-29 16:33:55,,0,q6yg6k
6722,Jaký je největší savci na souši?,B: Žirafa,C: Nosorožec,A: Slon,2,Zvířata,Savci,kid,normal,2025-12-29 16:33:55,,0,-lf8hcu
6723,Kolik srdečních komor má člověk?,C: Čtyři,A: Dvě,B: Tři,0,Lidské tělo,Orgány,kid,normal,2025-12-29 16:33:55,,0,20ma5h
6724,Z čeho se skládají komety?,B: Kovy,A: Led a prach,C: Plyny,1,Vesmír,Komety,kid,normal,2025-12-29 16:33:55,,0,ko11j5
6725,Kdo nosí pavoučí oblek v Marvel?,B: Spider-Man,C: Superman,A: Batman,0,Pohádky a filmy,Marvel,kid,normal,2025-12-29 16:33:55,,0,1coxfj
6728,Jak se jmenuje Harryho sovice?,A: Hedvika,B: Krtek,C: Rumcajs,0,Pohádky a filmy,Harry Potter,kid,normal,2025-12-29 16:33:55,,0,-mjpo6t
6730,Kdy svítí duha?,C: V zimě,B: V noci,A: Po dešti,2,Příroda,Počasí,kid,easy,2025-12-29 16:35:11,,0,2ia26g
6731,Jak zní houkání kachny?,A: Kvák,C: Háhá,B: Mňau,0,Zvířátka,Zvuky zvířat,kid,easy,2025-12-29 16:35:11,,0,qwl5er
6732,Co pijeme ke snídani z krav?,C: Čaj,A: Mléko,B: Džus,1,Jídlo,Snídaně,kid,easy,2025-12-29 16:35:11,,0,6idwir
6734,Jak zní mňoukání kočky?,B: Kvák,A: Mňau,C: Řeh,1,Zvířátka,Zvuky zvířat,kid,easy,2025-12-29 16:35:11,,0,euhofp
6735,Které zvíře v ZOO má pruhy?,Slony,Zebry,Tučňáci,1,Zvířata,Zvířata v ZOO,kid,easy,2025-12-29 16:37:58,,0,-781yg3
6737,Kolik procent Země pokrývají oceány?,90,71,50,1,Svět kolem nás,Oceány,kid,easy,2025-12-29 16:37:58,,0,-cuu00f
6738,Kde je lidské srdce?,V břiše,V noze,V hrudi,2,Lidské tělo,Srdce,kid,easy,2025-12-29 16:37:58,,0,-uaxl8l
6739,Kde stojí Eiffelovka?,Praha,Londýn,Paříž,2,Svět kolem nás,Slavné stavby,kid,easy,2025-12-29 16:37:58,,0,n602rv
6740,Jaký je světový rekord v běhu na 100 m?,"C) 10,00 s","A) 9,58 s","B) 9,69 s",1,Sport,Rekordy,kid,normal,2025-12-29 16:39:12,,0,w1haty
6741,Kolik hráčů má hokejový tým na ledě?,B) 6,C) 7,A) 5,0,Sport,Hokej,kid,normal,2025-12-29 16:39:12,,0,-qicd9l
6742,Kdy se konaly první moderní OH?,C) 1900,A) 1894,B) 1896,2,Sport,Olympijské hry,kid,normal,2025-12-29 16:39:12,,0,v88zr2
6743,Který pták má největší rozpětí křídel?,C) Albatros,A) Orel,B) Tučňák,0,Zvířata,Ptáci,kid,normal,2025-12-29 16:39:12,,0,-myczmm
6745,Jak daleko je Slunce od Země?,C) 200 milionů km,A) 100 milionů km,B) 150 milionů km,2,Vesmír,Slunce,kid,normal,2025-12-29 16:39:12,,0,njjkqt
6746,Co nosili rytíři na hlavě?,A) Helma,C) Klobouk,B) Koruna,0,Historie,Rytíři a hrady,kid,normal,2025-12-29 16:39:12,,0,-43ido9
6747,Jaké je největší suchozemské zvíře?,B) Žirafa,C) Hroch,A) Slon,2,Zvířata,Rekord největší,kid,normal,2025-12-29 16:39:12,,0,-yvxixv
6748,Kolik minut trvá hokejová třetina?,A) 15,C) 25,B) 20,2,Sport,Hokej,kid,normal,2025-12-29 16:39:12,,0,b8wpjk
6751,Kde Rumcajs bydlí?,V hradu,V městě,V lese,2,České pohádky,Rumcajs,kid,easy,2025-12-29 16:40:22,,0,gqh1q9
6752,Kdy svítí slunce?,Přes den,Za deště,V noci,0,Příroda,Den a noc,kid,easy,2025-12-29 16:40:22,,0,-ybsjtd
6753,Je mrkev zdravá?,Možná,Ne,Ano,2,Jídlo,Co je zdravé,kid,easy,2025-12-29 16:40:22,,0,qh8f59
6754,Kdo mňouká?,Pes,Kočka,Kráva,1,Zvířátka,Domácí mazlíčci,kid,easy,2025-12-29 16:40:22,,0,f6pui4
6755,Jak se jmenuje krtek z večerníčku?,Bob,Krteček,Rumcajs,1,České pohádky,Krteček,kid,easy,2025-12-29 16:40:22,,0,leq18u
6757,Co znamená slunečno?,Slunce,Vítr,Déšť,0,Příroda,Počasí,kid,easy,2025-12-29 16:40:22,,0,-ky2apu
6759,Jaký je největší oceán?,B: Atlantik,C: Indický,A: Tichý,2,Svět kolem nás,Oceány,kid,easy,2025-12-29 16:43:39,,0,-bc0w4r
6760,Jak se jmenuje princezna se sněžnou kůží?,B: Popelka,C: Aurora,A: Sněhurka,2,Pohádky a filmy,Disney postavy,kid,easy,2025-12-29 16:43:39,,0,uzk0wr
6761,Jaký dinosaurus měl dlouhý krk?,A: Brachiosaurus,C: Triceratops,B: T-Rex,0,Věda a příroda,Dinosauři,kid,easy,2025-12-29 16:43:39,,0,jclo2z
6762,Jaké zvíře je největší savec?,A: Modrá velryba,B: Slon,C: Žirafa,0,Zvířata,Rekord největší,kid,easy,2025-12-29 16:43:39,,0,d5zq6t
6765,Co je hustší než voda?,B: Kámen,A: Led,C: Olej,0,Věda a příroda,Voda a led,kid,easy,2025-12-29 16:43:39,,0,-hsyxvm
6768,Jaká je nejvyšší hora?,B: Kilimandžaro,A: Everest,C: Rysy,1,Svět kolem nás,Řeky a hory,kid,easy,2025-12-29 16:43:39,,0,-5l9y6i
6769,Jak se jmenuje mláďe medvěda?,B: Liška,A: Medvídek,C: Jelínek,1,Zvířata,Mláďata,kid,easy,2025-12-29 16:43:39,,0,t7l8ee
6772,Jaký je největší žralok?,C: tygří,A: bílý,B: velrybí,2,Zvířata,Mořští živočichové,kid,normal,2025-12-29 16:44:55,,0,qb3zhj
6774,Kolik nohou má včela?,C) Čtyři,B) Osm,A) Šest,2,Zvířata,Hmyz,kid,normal,2025-12-29 16:50:43,,0,-z47g3s
6775,Kolik komor má lidské srdce?,A) Čtyři,C) Tři,B) Dvě,0,Lidské tělo,Orgány,kid,normal,2025-12-29 16:50:43,,0,63l2l0
6776,Kdo drží rekord v běhu na 100m?,B) Carl Lewis,C) Jesse Owens,A) Usain Bolt,2,Sport,Rekordy,kid,normal,2025-12-29 16:50:43,,0,iyki8w
6777,V jaké galaxii je Slunce?,C) Trojúhelníková,A) Mléčná dráha,B) Andromeda,1,Vesmír,Galaxie,kid,normal,2025-12-29 16:50:43,,0,-rxtogm
6778,Kde se konají letní olympijské hry?,C) Každý rok,B) Každé 2 roky,A) Každé 4 roky,2,Sport,Olympijské hry,kid,normal,2025-12-29 16:50:43,,0,s73bsl
6779,Jakou barvu má mrkev?,Žlutá,Zelená,Červená,2,Jídlo,Zelenina,kid,easy,2025-12-29 16:50:53,,0,6hqrm3
6780,Po létě přichází které období?,Podzim,Zima,Jaro,0,Příroda,Roční období,kid,easy,2025-12-29 16:50:53,,0,4jh3on
6782,Je zdravé jíst mrkev?,Ne,Někdy,Ano,2,Jídlo,Co je zdravé,kid,easy,2025-12-29 16:50:53,,0,-4bsxxt
6783,Jak zní volání kuřete?,Píp píp,Mňau,Há há,0,Zvířátka,Zvuky zvířat,kid,easy,2025-12-29 16:50:53,,0,xjk1a1
6784,Jak zní volání ovečky?,Mňau,Řv rrv,Be be,2,Zvířátka,Zvuky zvířat,kid,easy,2025-12-29 16:50:53,,0,-w9oa6u
6786,Kdo je otec Lukea Skywalkera?,C: Han Solo,B: Obi-Wan,A: Darth Vader,2,Pohádky a filmy,Star Wars,kid,normal,2025-12-29 16:56:27,,0,-l1ffq3
6787,Kdo je Spider-Man ve skutečnosti?,C: Bruce Banner,B: Tony Stark,A: Peter Parker,2,Pohádky a filmy,Marvel,kid,normal,2025-12-29 16:56:27,,0,4tzbyg
6788,Která hora je nejvyšší?,C: Matterhorn,A: Everest,B: Kilimandžáro,1,Svět kolem nás,Hory,kid,normal,2025-12-29 16:56:27,,0,-7nir09
6790,Kolik srdcí má člověk?,B: 2,C: 3,A: 1,2,Lidské tělo,Orgány,kid,normal,2025-12-29 16:56:27,,0,-qe4hzy
6791,Jaký je největší živočich?,C: Obnosorozec,B: Slon,A: Modrá velryba,2,Zvířata,Rekord největší,kid,normal,2025-12-29 16:56:27,,0,-iydlnj
6792,Jakou barvu má Slunce?,C: Oranžová,B: Bílá,A: Žlutá,1,Vesmír,Slunce,kid,normal,2025-12-29 16:56:27,,0,-li806d
6793,Kolik kruhů mají olympijské hry?,C: 7,A: 3,B: 5,2,Sport,Olympijské hry,kid,normal,2025-12-29 16:56:27,,0,k9u0cy
6794,Jaký sval je největší?,A: Sval hýždě,C: Srdce,B: Biceps,0,Lidské tělo,Svaly,kid,normal,2025-12-29 16:56:27,,0,-6ppq3o
6795,Co Vikingové používali k plavbě?,B: Římské galéry,C: Kanoe,A: Drakkary,2,Historie,Vikingové,kid,normal,2025-12-29 16:56:27,,0,-n5wd2g
6797,Co padá ze stromu na podzim?,Sníh,Déšť,Listí,2,Příroda,Počasí,kid,easy,2025-12-29 16:56:45,,0,dm1yza
6799,Co jí dítě ráno s máslem?,Polévka,Rohlík,Čokoláda,1,Jídlo,Oblíbená jídla,kid,easy,2025-12-29 16:56:45,,0,-d4797j
6800,Jak se jmenuje malý krtík?,Kolíšek,Kuňka,Krteček,2,České pohádky,Krteček,kid,easy,2025-12-29 16:56:45,,0,m39yjy
6802,Jak se jmenuje malý krtík z pohádkového večerníčku?,Krteček,Ježek,Veverka,0,České pohádky,Krteček,kid,easy,2025-12-29 17:01:13,,0,-2qxo3m
6804,Kdo mňouká a loví myši?,Pes,Králík,Kočka,2,Zvířátka,Domácí mazlíčci,kid,easy,2025-12-29 17:01:13,,0,-tez9iw
6808,Odkud pocházeli vikingové?,Řecko,Skandinávie,Egypt,1,Historie,Vikingové,kid,normal,2025-12-29 17:01:22,,0,glbg8k
6809,Z čeho se skládají komety?,Kámen,Led a prach,Plyn,1,Vesmír,Komety,kid,normal,2025-12-29 17:01:22,,0,-kfnnd5
6811,Kdy začala pravěká doba?,Před 1000 lety,Před miliony let,Před 100 lety,1,Historie,Pravěk,kid,normal,2025-12-29 17:01:22,,0,-qk2a1n
6812,Jaké je největší suchozemské zvíře?,Žirafa,Slon,Hippopotam,1,Zvířata,Rekord největší,kid,normal,2025-12-29 17:01:22,,0,-v4ol0d
6813,Kdo drží rekord v hodu kladivem ženy?,Betty Cuthbert,Anita Włodarczyk,Jackie Joyner,1,Sport,Rekordy,kid,normal,2025-12-29 17:01:22,,0,-26525i
6816,Co je zdravé jako jablko?,C: Sladkosti,A: Čipsy,B: Ovoce,2,Jídlo,Co je zdravé,kid,easy,2025-12-29 17:05:41,,0,jh4hf8
6818,Jakou barvu má nebe?,Černá,Zelená,Modrá,2,Barvy a tvary,Základní barvy,kid,easy,2025-12-29 17:09:43,2025-12-29 18:13:41,1,-gbnpjy
6819,Kdy svítí slunce?,Přes den,Vždy,V noci,0,Příroda,Den a noc,kid,easy,2025-12-29 17:09:43,,0,-5swhnm
6821,Kdy padají listí?,Podzim,Léto,Jaro,0,Příroda,Roční období,kid,easy,2025-12-29 17:09:43,,0,-38kp7y
6823,Co jíme k snídani s máslem?,Rohlík,Řepa,Polévka,0,Jídlo,Snídaně,kid,easy,2025-12-29 17:09:43,,0,i59ymr
6824,"Jak se jmenuje český tenista, který vyhrál Wimbledon?",B: Novák,A: Berdych,C: Radek Štěpánek,1,Sport,Slavní sportovci,kid,normal,2025-12-29 17:11:19,,0,-8fahey
6826,V jakém roce byly první moderní OH?,B: 1900,A: 1896,C: 1924,1,Sport,Olympijské hry,kid,normal,2025-12-29 17:11:19,,0,bp8jjo
6827,Kolik hráčů má hokejový tým na ledě?,A: 6,B: 5,C: 7,0,Sport,Hokej,kid,normal,2025-12-29 17:11:19,,0,-4ctpzq
6829,Co je galvanometer?,A: Měřič proudu,B: Žárovka,C: Vodič,0,Věda,Elektřina,kid,normal,2025-12-29 17:11:19,,0,-iy5xba
6830,Jaké je hlavní město Francie?,A: Paříž,C: Marseille,B: Lyon,0,Svět kolem nás,Hlavní města,kid,normal,2025-12-29 17:11:19,,0,2gd9sw
6831,Co způsobuje globální oteplování?,C: Voda,B: Slunce,A: Skleníkové plyny,2,Věda,Ekologie,kid,normal,2025-12-29 17:11:19,,0,5uhak2
